1551375479,28.54,10.73,201,62,8,4,0,0,0,1,1 
1551375485,28.58,10.79,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551375490,28.59,12.60,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551375495,28.58,13.39,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551375500,28.63,10.99,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551375505,28.67,12.60,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551375510,28.71,11.98,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551375515,28.75,11.76,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551375520,28.71,12.71,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551375526,28.76,11.39,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551375531,28.83,10.38,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551375536,28.84,11.44,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551375541,28.85,12.45,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551375546,28.90,12.30,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551375551,28.93,11.93,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551375556,28.98,11.00,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551375561,29.00,11.44,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551375567,28.99,12.41,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551375572,28.98,13.18,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551375577,28.99,12.78,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551375582,29.04,11.74,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551375587,29.03,12.63,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551375592,29.11,10.90,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551375597,29.14,12.08,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551375603,29.17,10.77,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551375608,29.24,10.76,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551375613,29.30,11.64,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551375618,29.23,12.63,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551375623,29.31,11.08,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551375628,29.32,11.90,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551375633,29.37,10.73,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551375638,29.43,10.79,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551375644,29.36,12.83,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551375649,29.42,11.51,165,46,6,0,0,0,0,0,0 
1551375654,29.46,11.48,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551375659,29.51,11.04,144,46,10,0,0,0,0,1,1 
1551375664,29.52,11.35,144,46,10,0,0,0,0,1,1 
1551375669,29.53,12.07,144,46,10,0,0,0,0,1,1 
1551375674,29.56,12.27,144,46,10,0,0,0,0,1,1 
1551375680,29.58,11.91,144,46,10,0,0,0,0,1,1 
1551375685,29.60,11.03,144,46,10,0,0,0,0,1,1 
1551375690,29.65,10.57,144,46,10,0,0,0,0,1,1 
1551375695,29.65,11.77,144,46,10,0,0,0,0,1,1 
1551375700,29.72,10.81,144,46,10,0,0,0,0,1,1 
1551375705,29.63,12.35,144,46,10,0,0,0,0,1,1 
1551375710,29.71,11.34,144,46,10,0,0,0,0,1,1 
1551375715,29.65,12.68,144,46,10,0,0,0,0,1,1 
1551375721,29.66,12.51,144,46,10,0,0,0,0,1,1 
1551375726,29.66,12.70,144,46,10,0,0,0,0,1,1 
1551375731,29.75,10.95,144,46,10,0,0,0,0,1,1 
1551375736,29.76,11.19,144,46,10,0,0,0,0,1,1 
1551375741,29.76,11.89,144,46,10,0,0,0,0,1,1 
1551375746,29.82,11.40,144,46,10,0,0,0,0,1,1 
1551375751,29.79,11.80,144,46,10,0,0,0,0,1,1 
1551375756,29.86,11.64,144,46,10,0,0,0,0,1,1 
1551375762,29.89,10.80,144,46,10,0,0,0,0,1,1 
1551375767,29.94,10.73,144,46,10,0,0,0,0,1,1 
1551375772,29.90,12.15,144,46,10,0,0,0,0,1,1 
1551375777,29.86,12.73,144,46,10,0,0,0,0,1,1 
1551375782,29.90,11.88,144,46,10,0,0,0,0,1,1 
1551375787,29.83,12.70,144,46,10,0,0,0,0,1,1 
1551375792,29.90,12.48,144,46,10,0,0,0,0,1,1 
1551375797,29.86,12.83,144,46,10,0,0,0,0,1,1 
1551375803,29.89,11.96,144,46,10,0,0,0,0,1,1 
1551375808,29.93,12.28,144,46,10,0,0,0,0,1,1 
1551375813,29.93,12.12,144,46,10,0,0,0,0,1,1 
1551375818,29.95,12.20,144,46,10,0,0,0,0,1,1 
1551375823,29.98,11.98,156,44,8,0,0,0,0,0,0 
1551375828,30.03,11.32,156,44,8,0,0,0,0,0,0 
1551375833,30.08,11.00,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551375839,29.95,13.66,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551375844,30.04,11.52,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551375849,30.03,12.38,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551375854,30.03,12.37,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551375859,30.04,12.46,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551375864,30.03,12.69,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551375869,30.09,11.46,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551375874,30.12,11.86,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551375880,30.09,12.74,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551375885,30.13,11.97,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551375890,30.15,12.61,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551375895,30.15,12.62,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551375900,30.15,12.71,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551375905,30.21,11.30,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551375910,30.23,12.09,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551375915,30.17,13.00,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551375921,30.20,11.93,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551375926,30.16,13.08,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551375931,30.21,12.12,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551375936,30.27,11.37,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551375941,30.21,12.61,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551375946,30.26,12.14,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551375951,30.28,11.76,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551375956,30.33,11.27,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551375962,30.34,13.08,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551375967,30.39,11.46,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551375972,30.39,12.20,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551375977,30.40,11.66,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551375982,30.38,13.03,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551375987,30.41,11.71,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551375992,30.40,12.63,0,26880,7168,1536,0,0,7168,0,0 
1551375998,30.41,12.51,0,26880,7168,1536,0,0,7168,0,0 
1551376003,30.35,13.50,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376008,30.41,12.15,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376013,30.44,12.27,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376018,30.46,11.99,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376023,30.49,11.38,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376028,30.51,11.91,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376033,30.52,12.14,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376039,30.49,12.34,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376044,30.47,12.46,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376049,30.40,13.54,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376054,30.44,12.54,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376059,30.47,12.39,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376064,30.52,11.77,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376069,30.51,11.93,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376074,30.54,12.20,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376080,30.45,13.72,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376085,30.45,12.80,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376090,30.51,11.73,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376095,30.53,11.85,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376100,30.51,12.69,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376105,30.53,12.32,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376110,30.51,12.86,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376115,30.57,12.05,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376121,30.54,12.71,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376126,30.51,13.38,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376131,30.52,12.64,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376136,30.62,11.77,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376141,30.63,12.74,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376146,30.65,11.99,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376151,30.66,12.41,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376156,30.70,12.29,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376162,30.69,12.64,0,34560,9984,0,0,0,7168,0,0 
1551376167,30.75,11.73,0,34560,9984,0,0,0,7168,0,0 
1551376172,30.77,13.07,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376177,30.78,12.28,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376182,30.68,13.29,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376187,30.78,11.92,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376192,30.76,12.90,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376197,30.80,11.83,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376203,30.82,12.03,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376208,30.79,12.50,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376213,30.75,13.08,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376218,30.80,12.35,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376223,30.80,12.51,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376228,30.70,13.85,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376233,30.76,12.37,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376238,30.82,11.73,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376244,30.82,12.63,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376249,30.84,12.21,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376254,30.87,11.72,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376259,30.92,11.66,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376264,30.82,13.15,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376269,30.87,12.26,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376274,30.81,13.08,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376279,30.84,12.22,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376285,30.90,11.80,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376290,30.82,13.12,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376295,30.85,12.73,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376300,30.85,12.41,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376305,30.86,12.83,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376310,30.87,12.64,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376315,30.94,12.03,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376320,30.85,13.13,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376326,30.82,13.47,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376331,30.91,12.05,256,33024,9216,1536,0,0,7168,0,256 
1551376336,30.90,12.58,256,33024,9216,1536,0,0,7168,0,256 
1551376341,30.94,12.11,16962,66,16962,16962,16962,16962,16962,16962,16962 
1551376346,30.98,11.96,16962,66,16962,16962,16962,16962,16962,16962,16962 
1551376351,30.99,12.16,16962,66,16962,16962,16962,16962,16962,16962,16962 
1551376356,31.00,12.91,16962,66,16962,16962,16962,16962,16962,16962,16962 
1551376361,31.02,12.03,16962,66,16962,16962,16962,16962,16962,16962,16962 
1551376367,30.98,13.08,16962,66,16962,16962,16962,16962,16962,16962,16962 
1551376372,30.97,12.73,16962,66,16962,16962,16962,16962,16962,16962,16962 
1551376377,31.04,11.99,16962,66,16962,16962,16962,16962,16962,16962,16962 
1551376382,30.97,12.81,16962,66,16962,16962,16962,16962,16962,16962,16962 
1551376387,31.04,12.17,16962,66,16962,16962,16962,16962,16962,16962,16962 
1551376392,30.92,13.57,16962,66,16962,16962,16962,16962,16962,16962,16962 
1551376397,30.89,13.51,16962,66,16962,16962,16962,16962,16962,16962,16962 
1551376402,30.95,12.28,16962,66,16962,16962,16962,16962,16962,16962,16962 
1551376408,30.85,14.10,16962,66,16962,16962,16962,16962,16962,16962,16962 
1551376413,30.90,12.55,16962,66,16962,16962,16962,16962,16962,16962,16962 
1551376418,30.86,13.12,16962,66,16962,16962,16962,16962,16962,16962,16962 
1551376423,30.89,12.86,16962,66,16962,16962,16962,16962,16962,16962,16962 
1551376428,30.96,12.29,16962,66,16962,16962,16962,16962,16962,16962,16962 
1551376433,30.99,12.12,16962,66,16962,16962,16962,16962,16962,16962,16962 
1551376438,30.96,13.34,16962,66,16962,16962,16962,16962,16962,16962,16962 
1551376443,30.92,13.74,16962,66,16962,16962,16962,16962,16962,16962,16962 
1551376449,30.98,12.38,16962,66,16962,16962,16962,16962,16962,16962,16962 
1551376454,30.90,13.70,16962,66,16962,16962,16962,16962,16962,16962,16962 
1551376459,30.95,12.37,16962,66,16962,16962,16962,16962,16962,16962,16962 
1551376464,30.99,12.22,16962,66,16962,16962,16962,16962,16962,16962,16962 
1551376469,30.96,13.18,16962,66,16962,16962,16962,16962,16962,16962,16962 
1551376474,31.02,12.25,16962,66,16962,16962,16962,16962,16962,16962,16962 
1551376479,31.05,12.44,16962,66,16962,16962,16962,16962,16962,16962,16962 
1551376485,31.09,12.08,16962,66,16962,16962,16962,16962,16962,16962,16962 
1551376490,31.09,12.45,16962,66,16962,16962,16962,16962,16962,16962,16962 
1551376495,31.13,12.20,16962,66,16962,16962,16962,16962,16962,16962,16962 
1551376500,30.97,14.24,19712,7168,0,0,0,0,0,0,0 
1551376505,31.01,12.78,19712,7168,0,0,0,0,0,0,0 
1551376510,31.07,12.28,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376515,31.07,12.69,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376520,31.00,13.71,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376526,31.05,12.75,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376531,31.05,13.08,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376536,31.06,12.86,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376541,31.08,12.47,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376546,31.09,12.95,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376551,31.08,12.75,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376556,31.01,13.53,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376561,30.99,13.83,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376567,31.01,13.18,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376572,30.98,14.02,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376577,31.01,12.94,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376582,31.01,13.64,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376587,30.99,13.41,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376592,31.00,13.41,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376597,30.97,13.77,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376602,31.04,12.59,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376608,31.00,13.22,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376613,31.09,12.55,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376618,31.05,13.85,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376623,31.02,13.64,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376628,31.08,12.58,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376633,31.09,12.63,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376638,31.12,12.63,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376643,31.14,12.51,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376649,31.14,12.54,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376654,31.13,14.14,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376659,31.16,12.65,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376664,31.15,13.00,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376669,31.18,13.09,0,24576,6144,2560,0,0,7168,0,0 
1551376674,31.13,13.52,0,24576,6144,2560,0,0,7168,0,0 
1551376679,31.06,13.64,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376684,31.12,12.64,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376690,31.14,13.32,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376695,31.14,12.81,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376700,31.13,13.24,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376705,31.15,13.42,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376710,31.16,13.60,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376715,31.15,13.28,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376720,31.14,13.61,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376725,31.16,13.14,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376731,31.20,12.54,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376736,31.12,13.62,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376741,31.16,13.12,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376746,30.97,14.46,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376751,30.94,14.34,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376756,30.95,13.87,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376761,31.02,13.02,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376766,30.94,14.05,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376772,31.02,13.10,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376777,30.90,14.58,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376782,30.95,13.76,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376787,30.92,13.83,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376792,30.98,13.02,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376797,31.00,12.78,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376802,30.97,13.65,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376807,31.02,13.41,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376813,31.01,13.47,16962,16962,16962,16962,16962,16962,16962,16962,16962 
