1549553040,30.92,9.64,0, 0, 0, 0, 0, 0
1549553099,30.80,9.73,579, 162, 14, 0, 0, 0
1549553157,30.83,9.73,570, 160, 14, 0, 0, 0
1549553215,31.06,9.59,672, 192, 24, 4, 0, 0
1549553274,31.36,9.37,690, 196, 24, 4, 0, 0
1549553332,31.69,9.06,615, 174, 36, 0, 0, 0
1549553390,31.99,8.80,621, 178, 34, 0, 0, 0
1549553449,32.30,8.57,603, 187, 20, 2, 0, 0
1549553508,32.55,8.36,603, 187, 20, 2, 0, 0
1549553566,32.77,8.12,663, 184, 30, 0, 0, 0
1549553624,32.96,7.91,663, 184, 30, 0, 0, 0
1549553683,33.12,7.74,612, 191, 30, 4, 0, 0
1549553741,33.27,7.60,612, 191, 30, 4, 0, 0
1549553799,33.35,7.49,756, 215, 20, 0, 0, 0
1549553857,33.44,7.42,756, 215, 20, 0, 0, 0
1549553916,33.53,7.32,714, 205, 14, 2, 0, 0
1549553974,33.63,7.26,714, 205, 14, 2, 0, 0
1549554032,33.70,7.18,726, 207, 20, 0, 0, 0
1549554090,33.79,7.13,726, 207, 20, 0, 0, 0
1549554150,33.85,7.07,678, 205, 26, 0, 0, 0
1549554208,33.88,7.00,678, 205, 26, 0, 0, 0
1549554266,33.93,6.99,687, 191, 30, 2, 0, 0
1549554324,33.99,6.94,687, 191, 30, 2, 0, 0
1549554383,34.00,6.91,810, 243, 22, 0, 0, 0
1549554441,34.02,6.87,810, 243, 22, 0, 0, 0
1549554499,34.05,6.86,618, 186, 24, 0, 0, 0
1549554558,34.09,6.81,618, 186, 24, 0, 0, 0
1549554616,34.15,6.78,711, 207, 24, 6, 0, 0
1549554674,34.16,6.74,711, 207, 24, 6, 0, 0
1549554732,34.19,6.73,627, 182, 26, 2, 0, 0
1549554791,34.24,6.70,627, 182, 26, 2, 0, 0
1549554849,34.23,6.69,678, 199, 22, 0, 0, 0
1549554907,34.27,6.66,678, 199, 22, 0, 0, 0
1549554966,34.31,6.67,774, 217, 26, 0, 0, 0
1549555024,34.32,6.65,774, 217, 26, 0, 0, 0
1549555082,34.38,6.58,618, 181, 30, 4, 2, 0
1549555140,34.41,6.57,618, 181, 30, 4, 2, 0
1549555199,34.45,6.54,708, 183, 28, 0, 0, 0
1549555257,34.46,6.53,708, 183, 28, 0, 0, 0
1549555315,34.47,6.52,732, 211, 26, 0, 0, 0
1549555373,34.47,6.53,732, 211, 26, 0, 0, 0
1549555432,34.49,6.52,672, 190, 36, 2, 0, 0
1549555490,34.48,6.50,672, 190, 36, 2, 0, 0
1549555548,34.48,6.55,741, 208, 26, 0, 0, 0
1549555606,34.48,6.50,741, 208, 26, 0, 0, 0
1549555665,34.49,6.62,798, 244, 28, 0, 0, 0
1549555723,34.51,6.58,798, 244, 28, 0, 0, 0
1549555781,34.51,6.62,942, 256, 24, 0, 0, 0
1549555840,34.52,6.66,942, 256, 24, 0, 0, 0
1549555898,34.51,6.66,666, 201, 32, 6, 0, 0
1549555956,34.50,6.65,666, 201, 32, 6, 0, 0
1549556015,34.51,6.69,759, 221, 32, 0, 0, 0
1549556073,34.52,6.71,759, 221, 32, 0, 0, 0
1549556131,34.52,6.67,717, 215, 30, 2, 2, 0
1549556189,34.52,6.68,717, 215, 30, 2, 2, 0
1549556248,34.55,6.65,855, 256, 32, 0, 0, 0
1549556306,34.56,6.66,855, 256, 32, 0, 0, 0
1549556364,34.59,6.63,741, 220, 24, 2, 0, 0
1549556422,34.59,6.63,741, 220, 24, 2, 0, 0
1549556481,34.60,6.76,783, 230, 28, 2, 0, 0
1549556539,34.60,6.68,783, 230, 28, 2, 0, 0
1549556597,34.60,6.64,546, 157, 16, 0, 0, 0
1549556655,34.63,6.67,546, 157, 16, 0, 0, 0
