1549635290,33.74,11.93,0, 0, 0, 0, 0, 0
1549635305,33.53,13.50,159, 39, 1, 0, 0, 0
1549974584,21.29,2.74,0, 0, 0, 0, 0, 0
1549974598,21.37,2.21,306, 88, 8, 0, 0, 0
1549974653,22.55,1.34,264, 72, 14, 1, 1, 0
1549974712,23.50,2.82,264, 72, 14, 1, 1, 0
1549974770,24.62,0.84,189, 53, 11, 2, 1, 1
1549974829,25.71,0.09,189, 53, 11, 2, 1, 1
1549974887,26.71,-0.69,231, 69, 4, 1, 1, 1
1549974949,27.47,-1.06,231, 69, 4, 1, 1, 1
1549975004,28.23,-1.08,324, 95, 5, 0, 0, 0
1549975063,28.85,-1.67,324, 95, 5, 0, 0, 0
1549975121,29.36,-1.85,273, 76, 7, 0, 0, 0
1549975180,29.83,0.10,273, 76, 7, 0, 0, 0
1549975238,30.13,-1.99,216, 65, 12, 2, 1, 1
1549975297,30.48,-2.17,216, 65, 12, 2, 1, 1
1549975355,30.81,-2.10,246, 65, 8, 2, 1, 1
1549975413,31.11,-2.08,246, 65, 8, 2, 1, 1
1549975471,31.41,-2.50,252, 64, 6, 1, 1, 0
1549975530,31.65,-2.74,252, 64, 6, 1, 1, 0
1549975588,31.85,-2.79,213, 61, 14, 0, 0, 0
1549975646,32.08,-2.81,213, 61, 14, 0, 0, 0
1549975705,32.26,-2.72,219, 59, 6, 0, 0, 0
1549992832,31.55,-0.85,285, 86, 3, 0, 0, 0
1550056906,30.04,7.92,300, 79, 8, 1, 1, 1
1550056965,30.72,7.27,300, 79, 8, 1, 1, 1
1550057023,31.36,6.73,270, 78, 3, 1, 0, 0
1550057081,31.94,6.25,270, 78, 3, 1, 0, 0
1550057139,32.43,5.85,336, 98, 14, 1, 0, 0
1550057198,32.87,5.52,336, 98, 14, 1, 0, 0
1550057256,33.25,5.26,249, 69, 1, 0, 0, 0
1550057314,33.57,5.01,249, 69, 1, 0, 0, 0
1550057373,33.79,4.83,315, 95, 11, 1, 0, 0
1550057431,34.02,4.67,315, 95, 11, 1, 0, 0
1550057489,34.19,4.62,270, 72, 8, 0, 0, 0
1550057548,34.35,4.43,270, 72, 8, 0, 0, 0
1550057606,34.48,4.37,303, 84, 4, 0, 0, 0
1550057664,34.61,4.30,303, 84, 4, 0, 0, 0
1550057722,34.71,4.22,294, 77, 3, 0, 0, 0
1550057781,34.79,4.33,294, 77, 3, 0, 0, 0
1550057839,34.83,4.14,396, 121, 7, 0, 0, 0
1550057897,34.89,4.11,396, 121, 7, 0, 0, 0
