1549113818,21.91,21.07,0, 0, 0, 0, 0, 0
1549113878,22.13,20.33,645, 186, 27, 0, 0, 0
1549113936,22.73,19.48,645, 186, 27, 0, 0, 0
1549113994,23.52,18.49,765, 183, 40, 2, 0, 0
1549114053,24.34,17.61,765, 183, 40, 2, 0, 0
1549114111,25.13,16.48,561, 157, 15, 1, 0, 0
1549114169,25.82,15.69,561, 157, 15, 1, 0, 0
1549114228,26.43,14.99,690, 199, 29, 2, 0, 0
1549114286,26.97,14.34,690, 199, 29, 2, 0, 0
1549114344,27.43,13.89,534, 148, 19, 0, 0, 0
1549114403,27.85,13.42,534, 148, 19, 0, 0, 0
1549114461,28.20,13.06,552, 157, 28, 3, 0, 0
1549114519,28.52,12.73,552, 157, 28, 3, 0, 0
1549114578,28.78,12.40,642, 163, 32, 0, 0, 0
1549114636,29.03,12.14,642, 163, 32, 0, 0, 0
1549114694,29.26,11.97,657, 185, 25, 2, 1, 0
1549114752,29.46,11.75,657, 185, 25, 2, 1, 0
1549114811,29.63,11.58,747, 177, 11, 0, 0, 0
1549114869,29.78,11.40,747, 177, 11, 0, 0, 0
1549114927,29.91,11.32,663, 181, 22, 1, 0, 0
1549114986,30.03,11.25,663, 181, 22, 1, 0, 0
1549115044,30.16,10.96,666, 182, 30, 1, 0, 0
1549115102,30.26,10.85,666, 182, 30, 1, 0, 0
1549115161,30.36,10.77,621, 178, 23, 2, 0, 0
1549115219,30.46,10.72,621, 178, 23, 2, 0, 0
1549115277,30.54,10.63,639, 172, 20, 1, 1, 0
1549115336,30.61,10.57,639, 172, 20, 1, 1, 0
1549115394,30.66,10.63,627, 168, 25, 0, 0, 0
1549115452,30.70,10.60,627, 168, 25, 0, 0, 0
1549115511,30.75,10.48,534, 159, 35, 3, 0, 0
1549115569,30.79,10.44,534, 159, 35, 3, 0, 0
1549115627,30.83,10.41,621, 178, 25, 0, 0, 0
1549115685,30.86,10.37,621, 178, 25, 0, 0, 0
1549115744,30.87,10.38,648, 192, 26, 1, 0, 0
1549115802,30.95,10.32,648, 192, 26, 1, 0, 0
1549115860,31.00,10.26,531, 151, 18, 1, 0, 0
1549115919,31.04,10.28,531, 151, 18, 1, 0, 0
1549115977,31.06,10.19,546, 158, 21, 1, 0, 0
1549116035,31.13,10.23,546, 158, 21, 1, 0, 0
1549116093,31.14,10.18,624, 175, 22, 0, 0, 0
1549116152,31.15,10.12,624, 175, 22, 0, 0, 0
1549116210,31.18,10.09,594, 165, 15, 1, 0, 0
1549116268,31.19,10.13,594, 165, 15, 1, 0, 0
1549116327,31.20,10.03,588, 166, 15, 0, 0, 0
1549116385,31.22,10.09,588, 166, 15, 0, 0, 0
1549116443,31.23,10.03,741, 219, 28, 2, 0, 0
1549116502,31.24,10.00,741, 219, 28, 2, 0, 0
1549116560,31.26,9.97,654, 189, 33, 1, 1, 0
1549116618,31.27,9.94,654, 189, 33, 1, 1, 0
1549116676,31.29,9.91,771, 229, 39, 2, 1, 0
1549116735,31.30,9.93,771, 229, 39, 2, 1, 0
1549116793,31.30,9.90,570, 159, 14, 0, 0, 0
1549116851,31.29,10.01,570, 159, 14, 0, 0, 0
1549116910,31.34,9.91,639, 172, 18, 0, 0, 0
1549116968,31.33,9.91,639, 172, 18, 0, 0, 0
1549117026,31.35,9.90,618, 161, 20, 1, 0, 0
1549117084,31.34,9.94,618, 161, 20, 1, 0, 0
1549117143,31.34,9.94,744, 203, 22, 0, 0, 0
1549117201,31.36,9.88,744, 203, 22, 0, 0, 0
1549117259,31.36,9.89,783, 214, 30, 0, 0, 0
1549117318,31.38,9.83,783, 214, 30, 0, 0, 0
1549117376,31.39,9.83,669, 195, 20, 0, 0, 0
